Category ID,Category Name,Category Label,osm_class,osm_type
63be6904847c3692a84b9b95,Tutoring Service,Business and Professional Services > Tutoring Service,office,tutoring
52e81612bcbc57f1066b7a36,Warehouse,Business and Professional Services > Warehouse,building,warehouse
58daa1558bbb0b01f18ec1ac,Waste Management Service,Business and Professional Services > Waste Management Service,office,waste_management_service
63be6904847c3692a84b9b96,Water Treatment Service,Business and Professional Services > Water Treatment Service,craft,water_treatment
56aa371be4b08b9a8d5734c5,Wedding Hall,Business and Professional Services > Wedding Hall,amenity,wedding_hall
63be6904847c3692a84b9b97,Welding Service,Business and Professional Services > Welding Service,craft,welder
63be6904847c3692a84b9b98,Wholesaler,Business and Professional Services > Wholesaler,shop,wholesale
63be6904847c3692a84b9b99,"Writing, Copywriting and Technical Writing Service","Business and Professional Services > Writing, Copywriting and Technical Writing Service",nf_fsq,nf_fsq
63be6904847c3692a84b9b9a,Community and Government,Community and Government,nf_fsq,nf_fsq
63be6904847c3692a84b9b9b,Addiction Treatment Center,Community and Government > Addiction Treatment Center,healthcare,rehabilitation
4e52d2d203646f7c19daa8ae,Animal Shelter,Community and Government > Animal Shelter,amenity,animal_shelter
5032891291d4c4b30a586d68,Assisted Living,Community and Government > Assisted Living,amenity,social_facility
4bf58dd8d48988d15c941735,Cemetery,Community and Government > Cemetery,landuse,cemetery
52e81612bcbc57f1066b7a34,Community Center,Community and Government > Community Center,amenity,community_centre
52e81612bcbc57f1066b7a32,Cultural Center,Community and Government > Cultural Center,amenity,arts_centre
63be6904847c3692a84b9b9c,Disabled Persons Service,Community and Government > Disabled Persons Service,amenity,social_facility
63be6904847c3692a84b9b9d,Domestic Abuse Treatment Center,Community and Government > Domestic Abuse Treatment Center,amenity,social_facility
63be6904847c3692a84b9b9e,Dump,Community and Government > Dump,amenity,waste_disposal
4bf58dd8d48988d13b941735,Education,Community and Government > Education,landuse,education
56aa371ce4b08b9a8d573570,Adult Education,Community and Government > Education > Adult Education,amenity,training
63be6904847c3692a84b9b9f,Art School,Community and Government > Education > Art School,amenity,training
52e81612bcbc57f1066b7a43,Circus School,Community and Government > Education > Circus School,amenity,circus_school
4d4b7105d754a06372d81259,College and University,Community and Government > Education > College and University,amenity,university
4bf58dd8d48988d198941735,College Academic Building,Community and Government > Education > College and University > College Academic Building,building,university
4bf58dd8d48988d197941735,College Administrative Building,Community and Government > Education > College and University > College Administrative Building,building,university
4bf58dd8d48988d199941735,College Arts Building,Community and Government > Education > College and University > College Arts Building,building,university
4bf58dd8d48988d1af941735,College Auditorium,Community and Government > Education > College and University > College Auditorium,amenity,theatre
4bf58dd8d48988d1bb941735,College Baseball Diamond,Community and Government > Education > College and University > College Baseball Diamond,leisure,pitch
4bf58dd8d48988d1ba941735,College Basketball Court,Community and Government > Education > College and University > College Basketball Court,leisure,pitch
4bf58dd8d48988d1b1941735,College Bookstore,Community and Government > Education > College and University > College Bookstore,shop,books
4bf58dd8d48988d1a1941735,College Cafeteria,Community and Government > Education > College and University > College Cafeteria,amenity,restaurant
4bf58dd8d48988d1a0941735,College Classroom,Community and Government > Education > College and University > College Classroom,amenity,classroom
4bf58dd8d48988d19a941735,College Communications Building,Community and Government > Education > College and University > College Communications Building,building,university
4bf58dd8d48988d1b9941735,College Cricket Pitch,Community and Government > Education > College and University > College Cricket Pitch,leisure,pitch
4bf58dd8d48988d19e941735,College Engineering Building,Community and Government > Education > College and University > College Engineering Building,building,university
4bf58dd8d48988d1b8941735,College Football Field,Community and Government > Education > College and University > College Football Field,leisure,pitch
4bf58dd8d48988d1b2941735,College Gym,Community and Government > Education > College and University > College Gym,leisure,fitness_centre
4bf58dd8d48988d19d941735,College History Building,Community and Government > Education > College and University > College History Building,building,university
4bf58dd8d48988d1b5941735,College Hockey Rink,Community and Government > Education > College and University > College Hockey Rink,leisure,ice_rink
4bf58dd8d48988d1a5941735,College Lab,Community and Government > Education > College and University > College Lab,craft,laboratory
4bf58dd8d48988d1a7941735,College Library,Community and Government > Education > College and University > College Library,amenity,library
4bf58dd8d48988d19c941735,College Math Building,Community and Government > Education > College and University > College Math Building,building,university
4bf58dd8d48988d1aa941735,College Quad,Community and Government > Education > College and University > College Quad,amenity,quadrangle
4bf58dd8d48988d1a9941735,College Rec Center,Community and Government > Education > College and University > College Rec Center,leisure,sports_centre
4bf58dd8d48988d1a3941735,College Residence Hall,Community and Government > Education > College and University > College Residence Hall,building,dormitory
4bf58dd8d48988d19b941735,College Science Building,Community and Government > Education > College and University > College Science Building,building,university
4bf58dd8d48988d1b7941735,College Soccer Field,Community and Government > Education > College and University > College Soccer Field,leisure,pitch
4bf58dd8d48988d1b4941735,College Stadium,Community and Government > Education > College and University > College Stadium,leisure,stadium
4bf58dd8d48988d19f941735,College Technology Building,Community and Government > Education > College and University > College Technology Building,building,university
4e39a9cebd410d7aed40cbc4,College Tennis Court,Community and Government > Education > College and University > College Tennis Court,leisure,pitch
4bf58dd8d48988d1ac941735,College Theater,Community and Government > Education > College and University > College Theater,amenity,theatre
4bf58dd8d48988d1b6941735,College Track,Community and Government > Education > College and University > College Track,leisure,track
4bf58dd8d48988d1a2941735,Community College,Community and Government > Education > College and University > Community College,amenity,college
4bf58dd8d48988d1b0941735,Fraternity House,Community and Government > Education > College and University > Fraternity House,amenity,fraternity
4bf58dd8d48988d1a8941735,General College & University,Community and Government > Education > College and University > General College & University,amenity,university
4bf58dd8d48988d1a6941735,Law School,Community and Government > Education > College and University > Law School,amenity,university
4bf58dd8d48988d1b3941735,Medical School,Community and Government > Education > College and University > Medical School,amenity,university
4bf58dd8d48988d141941735,Sorority House,Community and Government > Education > College and University > Sorority House,amenity,sorority
4bf58dd8d48988d1ab941735,Student Center,Community and Government > Education > College and University > Student Center,amenity,community_centre
4bf58dd8d48988d1ae941735,University,Community and Government > Education > College and University > University,amenity,university
63be6904847c3692a84b9ba0,Computer Training School,Community and Government > Education > Computer Training School,amenity,training
58daa1558bbb0b01f18ec200,Culinary School,Community and Government > Education > Culinary School,amenity,training
52e81612bcbc57f1066b7a42,Driving School,Community and Government > Education > Driving School,amenity,driving_school
52e81612bcbc57f1066b7a49,Flight School,Community and Government > Education > Flight School,amenity,flight_school
52e81612bcbc57f1066b7a48,Language School,Community and Government > Education > Language School,amenity,language_school
4f04b10d2fb6e1c99f3db0be,Music School,Community and Government > Education > Music School,amenity,music_school
4f4533814b9074f6e4fb0107,Nursery School,Community and Government > Education > Nursery School,amenity,kindergarten
52e81612bcbc57f1066b7a45,Preschool,Community and Government > Education > Preschool,amenity,kindergarten
63be6904847c3692a84b9ba1,Primary and Secondary School,Community and Government > Education > Primary and Secondary School,amenity,school
4f4533804b9074f6e4fb0105,Elementary School,Community and Government > Education > Primary and Secondary School > Elementary School,amenity,school
4bf58dd8d48988d13d941735,High School,Community and Government > Education > Primary and Secondary School > High School,amenity,school
4f4533814b9074f6e4fb0106,Middle School,Community and Government > Education > Primary and Secondary School > Middle School,amenity,school
52e81612bcbc57f1066b7a46,Private School,Community and Government > Education > Private School,amenity,school
52e81612bcbc57f1066b7a47,Religious School,Community and Government > Education > Religious School,amenity,school
4bf58dd8d48988d1ad941735,Trade School,Community and Government > Education > Trade School,amenity,training
4bf58dd8d48988d126941735,Government Building,Community and Government > Government Building,office,government
4bf58dd8d48988d12a941735,Capitol Building,Community and Government > Government Building > Capitol Building,office,government
4bf58dd8d48988d129941735,City Hall,Community and Government > Government Building > City Hall,amenity,townhall
4bf58dd8d48988d12b941735,Courthouse,Community and Government > Government Building > Courthouse,amenity,courthouse
4bf58dd8d48988d12c951735,Embassy or Consulate,Community and Government > Government Building > Embassy or Consulate,office,diplomatic
63be6904847c3692a84b9ba2,Government Department,Community and Government > Government Building > Government Department,office,government
63be6904847c3692a84b9ba3,Law Enforcement and Public Safety,Community and Government > Government Building > Law Enforcement and Public Safety,nf_fsq,nf_fsq
4bf58dd8d48988d12c941735,Fire Station,Community and Government > Government Building > Law Enforcement and Public Safety > Fire Station,amenity,fire_station
4bf58dd8d48988d12e941735,Police Station,Community and Government > Government Building > Law Enforcement and Public Safety > Police Station,amenity,police
63be6904847c3692a84b9ba4,Probation Office,Community and Government > Government Building > Law Enforcement and Public Safety > Probation Office,amenity,probation_office
63be6904847c3692a84b9ba5,Rescue Service,Community and Government > Government Building > Law Enforcement and Public Safety > Rescue Service,emergency,rescue_service
63be6904847c3692a84b9ba6,Military,Community and Government > Government Building > Military,building,military
4e52adeebd41615f56317744,Military Base,Community and Government > Government Building > Military > Military Base,military,base
4bf58dd8d48988d172941735,Post Office,Community and Government > Government Building > Post Office,amenity,post_office
63be6904847c3692a84b9ba7,Government Lobbyist,Community and Government > Government Lobbyist,nf_fsq,nf_fsq
63be6904847c3692a84b9ba8,Homeless Shelter,Community and Government > Homeless Shelter,amenity,social_facility
63be6904847c3692a84b9ba9,Housing Authority,Community and Government > Housing Authority,office,government
4f2a210c4b9023bd5841ed28,Housing Development,Community and Government > Housing Development,landuse,residential
4bf58dd8d48988d12f941735,Library,Community and Government > Library,amenity,library
5744ccdfe4b0c0459246b4d9,Observatory,Community and Government > Observatory,man_made,observatory
63be6904847c3692a84b9baa,Organization,Community and Government > Organization,nf_fsq,nf_fsq
63be6904847c3692a84b9bab,Charity,Community and Government > Organization > Charity,office,charity
52e81612bcbc57f1066b7a35,Club House,Community and Government > Organization > Club House,amenity,clubhouse
63be6904847c3692a84b9bac,Environmental Organization,Community and Government > Organization > Environmental Organization,nf_fsq,nf_fsq
63be6904847c3692a84b9bae,LGBTQ Organization,Community and Government > Organization > LGBTQ Organization,nf_fsq,nf_fsq
63be6904847c3692a84b9bad,Labor Union,Community and Government > Organization > Labor Union,office,union
50328a8e91d4c4b30a586d6c,Non-Profit Organization,Community and Government > Organization > Non-Profit Organization,office,association
63be6904847c3692a84b9baf,Social Services Organization,Community and Government > Organization > Social Services Organization,amenity,social_facility
5f2c5de85b4c177b9a6de29c,Veterans' Organization,Community and Government > Organization > Veterans' Organization,club,veterans
63be6904847c3692a84b9bb0,Youth Organization,Community and Government > Organization > Youth Organization,office,youth_organisation
4cae28ecbf23941eb1190695,Polling Place,Community and Government > Polling Place,amenity,polling_station
5310b8e5bcbc57f1066bcbf1,Prison,Community and Government > Prison,amenity,prison
5744ccdfe4b0c0459246b4c4,Public Bathroom,Community and Government > Public Bathroom,amenity,toilets
63be6904847c3692a84b9bb1,Public and Social Service,Community and Government > Public and Social Service,amenity,social_facility
56aa371be4b08b9a8d57351d,Rehabilitation Center,Community and Government > Rehabilitation Center,healthcare,rehabilitation
4e67e38e036454776db1fb3a,Residential Building,Community and Government > Residential Building,building,residential
4d954b06a243a5684965b473,Apartment or Condo,Community and Government > Residential Building > Apartment or Condo,building,apartments
4bf58dd8d48988d103941735,Home (private),Community and Government > Residential Building > Home (private),building,house
63be6904847c3692a84b9bb2,Retirement Home,Community and Government > Retirement Home,amenity,social_facility
63be6904847c3692a84b9bb3,Senior Citizen Service,Community and Government > Senior Citizen Service,amenity,social_facility
52e81612bcbc57f1066b7a33,Social Club,Community and Government > Social Club,amenity,social_centre
4bf58dd8d48988d131941735,Spiritual Center,Community and Government > Spiritual Center,amenity,place_of_worship
52e81612bcbc57f1066b7a3e,Buddhist Temple,Community and Government > Spiritual Center > Buddhist Temple,amenity,place_of_worship
58daa1558bbb0b01f18ec1eb,Cemevi,Community and Government > Spiritual Center > Cemevi,amenity,place_of_worship
4bf58dd8d48988d132941735,Church,Community and Government > Spiritual Center > Church,amenity,place_of_worship
56aa371be4b08b9a8d5734fc,Confucian Temple,Community and Government > Spiritual Center > Confucian Temple,amenity,place_of_worship
52e81612bcbc57f1066b7a3f,Hindu Temple,Community and Government > Spiritual Center > Hindu Temple,amenity,place_of_worship
5744ccdfe4b0c0459246b4ac,Kingdom Hall,Community and Government > Spiritual Center > Kingdom Hall,amenity,place_of_worship
52e81612bcbc57f1066b7a40,Monastery,Community and Government > Spiritual Center > Monastery,amenity,monastery
4bf58dd8d48988d138941735,Mosque,Community and Government > Spiritual Center > Mosque,amenity,place_of_worship
52e81612bcbc57f1066b7a41,Prayer Room,Community and Government > Spiritual Center > Prayer Room,amenity,place_of_worship
4eb1d80a4b900d56c88a45ff,Shrine,Community and Government > Spiritual Center > Shrine,amenity,place_of_worship
5bae9231bedf3950379f89c9,Sikh Temple,Community and Government > Spiritual Center > Sikh Temple,amenity,place_of_worship
4bf58dd8d48988d139941735,Synagogue,Community and Government > Spiritual Center > Synagogue,amenity,place_of_worship
4bf58dd8d48988d13a941735,Temple,Community and Government > Spiritual Center > Temple,amenity,place_of_worship
56aa371be4b08b9a8d5734f6,Terreiro,Community and Government > Spiritual Center > Terreiro,amenity,place_of_worship
52e81612bcbc57f1066b7a10,Summer Camp,Community and Government > Summer Camp,leisure,summer_camp
52e81612bcbc57f1066b7a38,Town Hall,Community and Government > Town Hall,amenity,townhall
52f2ab2ebcbc57f1066b8b55,Trailer Park,Community and Government > Trailer Park,tourism,caravan_site
63be6904847c3692a84b9bb4,Utility Company,Community and Government > Utility Company,office,water_utility
63be6904847c3692a84b9bb5,Dining and Drinking,Dining and Drinking,nf_fsq,nf_fsq
4bf58dd8d48988d179941735,Bagel Shop,Dining and Drinking > Bagel Shop,shop,bakery
4bf58dd8d48988d16a941735,Bakery,Dining and Drinking > Bakery,shop,bakery
4bf58dd8d48988d116941735,Bar,Dining and Drinking > Bar,amenity,bar
4bf58dd8d48988d1ea941735,Apres Ski Bar,Dining and Drinking > Bar > Apres Ski Bar,amenity,bar
52e81612bcbc57f1066b7a0d,Beach Bar,Dining and Drinking > Bar > Beach Bar,amenity,bar
56aa371ce4b08b9a8d57356c,Beer Bar,Dining and Drinking > Bar > Beer Bar,amenity,bar
4bf58dd8d48988d117941735,Beer Garden,Dining and Drinking > Bar > Beer Garden,amenity,biergarten
52e81612bcbc57f1066b7a0e,Champagne Bar,Dining and Drinking > Bar > Champagne Bar,amenity,bar
4bf58dd8d48988d11e941735,Cocktail Bar,Dining and Drinking > Bar > Cocktail Bar,amenity,bar
4bf58dd8d48988d118941735,Dive Bar,Dining and Drinking > Bar > Dive Bar,amenity,bar
4bf58dd8d48988d1d8941735,Gay Bar,Dining and Drinking > Bar > Gay Bar,amenity,bar
4bf58dd8d48988d119941735,Hookah Bar,Dining and Drinking > Bar > Hookah Bar,amenity,bar
4bf58dd8d48988d1d5941735,Hotel Bar,Dining and Drinking > Bar > Hotel Bar,amenity,bar
5f2c40f15b4c177b9a6dc684,Ice Bar,Dining and Drinking > Bar > Ice Bar,amenity,bar
52e81612bcbc57f1066b7a06,Irish Pub,Dining and Drinking > Bar > Irish Pub,amenity,pub
4bf58dd8d48988d120941735,Karaoke Bar,Dining and Drinking > Bar > Karaoke Bar,amenity,bar
4bf58dd8d48988d121941735,Lounge,Dining and Drinking > Bar > Lounge,amenity,bar
4bf58dd8d48988d1e8931735,Piano Bar,Dining and Drinking > Bar > Piano Bar,amenity,bar
4bf58dd8d48988d11b941735,Pub,Dining and Drinking > Bar > Pub,amenity,pub
5f2c224bb6d05514c70440a3,Rooftop Bar,Dining and Drinking > Bar > Rooftop Bar,amenity,bar
4bf58dd8d48988d11c941735,Sake Bar,Dining and Drinking > Bar > Sake Bar,amenity,bar
4bf58dd8d48988d1d4941735,Speakeasy,Dining and Drinking > Bar > Speakeasy,amenity,bar
4bf58dd8d48988d11d941735,Sports Bar,Dining and Drinking > Bar > Sports Bar,amenity,bar
56aa371be4b08b9a8d57354d,Tiki Bar,Dining and Drinking > Bar > Tiki Bar,amenity,bar
4bf58dd8d48988d122941735,Whisky Bar,Dining and Drinking > Bar > Whisky Bar,amenity,bar
4bf58dd8d48988d123941735,Wine Bar,Dining and Drinking > Bar > Wine Bar,amenity,bar
4bf58dd8d48988d143941735,Breakfast Spot,Dining and Drinking > Breakfast Spot,amenity,restaurant
50327c8591d4c4b30a586d5d,Brewery,Dining and Drinking > Brewery,craft,brewery
63be6904847c3692a84b9bb6,"Cafe, Coffee, and Tea House","Dining and Drinking > Cafe, Coffee, and Tea House",amenity,cafe
52e81612bcbc57f1066b7a0c,Bubble Tea Shop,"Dining and Drinking > Cafe, Coffee, and Tea House > Bubble Tea Shop",amenity,cafe
4bf58dd8d48988d16d941735,Café,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",amenity,cafe
4bf58dd8d48988d1e0931735,Coffee Shop,"Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop",amenity,cafe
56aa371be4b08b9a8d573508,Pet Café,"Dining and Drinking > Cafe, Coffee, and Tea House > Pet Café",amenity,cafe
4bf58dd8d48988d1dc931735,Tea Room,"Dining and Drinking > Cafe, Coffee, and Tea House > Tea Room",amenity,cafe
4bf58dd8d48988d128941735,Cafeteria,Dining and Drinking > Cafeteria,amenity,cafe
5e189fd6eee47d000759bbfd,Cidery,Dining and Drinking > Cidery,craft,cidery
52e81612bcbc57f1066b79f2,Creperie,Dining and Drinking > Creperie,amenity,restaurant
4bf58dd8d48988d1d0941735,Dessert Shop,Dining and Drinking > Dessert Shop,shop,pastry
4bf58dd8d48988d1bc941735,Cupcake Shop,Dining and Drinking > Dessert Shop > Cupcake Shop,shop,pastry
512e7cae91d4cbb4e5efe0af,Frozen Yogurt Shop,Dining and Drinking > Dessert Shop > Frozen Yogurt Shop,amenity,ice_cream
5f2c407c5b4c177b9a6dc536,Gelato Shop,Dining and Drinking > Dessert Shop > Gelato Shop,amenity,ice_cream
4bf58dd8d48988d1c9941735,Ice Cream Parlor,Dining and Drinking > Dessert Shop > Ice Cream Parlor,amenity,ice_cream
5744ccdfe4b0c0459246b4e2,Pastry Shop,Dining and Drinking > Dessert Shop > Pastry Shop,shop,pastry
52e81612bcbc57f1066b7a0a,Pie Shop,Dining and Drinking > Dessert Shop > Pie Shop,shop,pastry
62d5af45da6648532de303ee,Waffle Shop,Dining and Drinking > Dessert Shop > Waffle Shop,amenity,restaurant
4e0e22f5a56208c4ea9a85a0,Distillery,Dining and Drinking > Distillery,craft,distillery
4bf58dd8d48988d148941735,Donut Shop,Dining and Drinking > Donut Shop,shop,pastry
4bf58dd8d48988d120951735,Food Court,Dining and Drinking > Food Court,amenity,food_court
56aa371be4b08b9a8d57350b,Food Stand,Dining and Drinking > Food Stand,amenity,restaurant
4bf58dd8d48988d1cb941735,Food Truck,Dining and Drinking > Food Truck,amenity,restaurant
4bf58dd8d48988d112941735,Juice Bar,Dining and Drinking > Juice Bar,amenity,bar
5e189d71eee47d000759b7e2,Meadery,Dining and Drinking > Meadery,craft,mead
53e510b7498ebcb1801b55d4,Night Market,Dining and Drinking > Night Market,amenity,marketplace
4d4b7105d754a06374d81259,Restaurant,Dining and Drinking > Restaurant,amenity,restaurant
503288ae91d4c4b30a586d67,Afghan Restaurant,Dining and Drinking > Restaurant > Afghan Restaurant,amenity,restaurant
4bf58dd8d48988d1c8941735,African Restaurant,Dining and Drinking > Restaurant > African Restaurant,amenity,restaurant
4bf58dd8d48988d10a941735,Ethiopian Restaurant,Dining and Drinking > Restaurant > African Restaurant > Ethiopian Restaurant,amenity,restaurant
5f2c344a5b4c177b9a6dc011,Mauritian Restaurant,Dining and Drinking > Restaurant > African Restaurant > Mauritian Restaurant,amenity,restaurant
4bf58dd8d48988d14e941735,American Restaurant,Dining and Drinking > Restaurant > American Restaurant,amenity,restaurant
4bf58dd8d48988d157941735,New American Restaurant,Dining and Drinking > Restaurant > American Restaurant > New American Restaurant,amenity,restaurant
5f2c2b7db6d05514c7044837,Armenian Restaurant,Dining and Drinking > Restaurant > Armenian Restaurant,amenity,restaurant
4bf58dd8d48988d142941735,Asian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant,amenity,restaurant
56aa371be4b08b9a8d573568,Burmese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Burmese Restaurant,amenity,restaurant
52e81612bcbc57f1066b7a03,Cambodian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Cambodian Restaurant,amenity,restaurant
4bf58dd8d48988d145941735,Chinese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant,amenity,restaurant
52af3a5e3cf9994f4e043bea,Anhui Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Anhui Restaurant,amenity,restaurant
52af3a723cf9994f4e043bec,Beijing Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Beijing Restaurant,amenity,restaurant
52af3a7c3cf9994f4e043bed,Cantonese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cantonese Restaurant,amenity,restaurant
58daa1558bbb0b01f18ec1d3,Cha Chaan Teng,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cha Chaan Teng,amenity,restaurant
52af3a673cf9994f4e043beb,Chinese Aristocrat Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Chinese Aristocrat Restaurant,amenity,restaurant
52af3a903cf9994f4e043bee,Chinese Breakfast Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Chinese Breakfast Restaurant,amenity,restaurant
4bf58dd8d48988d1f5931735,Dim Sum Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Dim Sum Restaurant,amenity,restaurant
52af3a9f3cf9994f4e043bef,Dongbei Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Dongbei Restaurant,amenity,restaurant
52af3aaa3cf9994f4e043bf0,Fujian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Fujian Restaurant,amenity,restaurant
52af3ab53cf9994f4e043bf1,Guizhou Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Guizhou Restaurant,amenity,restaurant
52af3abe3cf9994f4e043bf2,Hainan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hainan Restaurant,amenity,restaurant
52af3ac83cf9994f4e043bf3,Hakka Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hakka Restaurant,amenity,restaurant
52af3ad23cf9994f4e043bf4,Henan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Henan Restaurant,amenity,restaurant
52af3add3cf9994f4e043bf5,Hong Kong Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hong Kong Restaurant,amenity,restaurant
52af3af23cf9994f4e043bf7,Huaiyang Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Huaiyang Restaurant,amenity,restaurant
52af3ae63cf9994f4e043bf6,Hubei Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hubei Restaurant,amenity,restaurant
52af3afc3cf9994f4e043bf8,Hunan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Hunan Restaurant,amenity,restaurant
52af3b053cf9994f4e043bf9,Imperial Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Imperial Restaurant,amenity,restaurant
52af3b213cf9994f4e043bfa,Jiangsu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Jiangsu Restaurant,amenity,restaurant
52af3b293cf9994f4e043bfb,Jiangxi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Jiangxi Restaurant,amenity,restaurant
52af3b343cf9994f4e043bfc,Macanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Macanese Restaurant,amenity,restaurant
52af3b3b3cf9994f4e043bfd,Manchu Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Manchu Restaurant,amenity,restaurant
52af3b463cf9994f4e043bfe,Peking Duck Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Peking Duck Restaurant,amenity,restaurant
52af3b633cf9994f4e043c01,Shaanxi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shaanxi Restaurant,amenity,restaurant
52af3b513cf9994f4e043bff,Shandong Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shandong Restaurant,amenity,restaurant
52af3b593cf9994f4e043c00,Shanghai Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shanghai Restaurant,amenity,restaurant
52af3b6e3cf9994f4e043c02,Shanxi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Shanxi Restaurant,amenity,restaurant
52af3b773cf9994f4e043c03,Szechuan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Szechuan Restaurant,amenity,restaurant
52af3b813cf9994f4e043c04,Taiwanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Taiwanese Restaurant,amenity,restaurant
52af3b893cf9994f4e043c05,Tianjin Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Tianjin Restaurant,amenity,restaurant
52af3b913cf9994f4e043c06,Xinjiang Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Xinjiang Restaurant,amenity,restaurant
52af3b9a3cf9994f4e043c07,Yunnan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Yunnan Restaurant,amenity,restaurant
52af3ba23cf9994f4e043c08,Zhejiang Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Zhejiang Restaurant,amenity,restaurant
4eb1bd1c3b7b55596b4a748f,Filipino Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Filipino Restaurant,amenity,restaurant
52e81612bcbc57f1066b79fb,Himalayan Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Himalayan Restaurant,amenity,restaurant
52af0bd33cf9994f4e043bdd,Hotpot Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Hotpot Restaurant,amenity,restaurant
4deefc054765f83613cdba6f,Indonesian Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant,amenity,restaurant
52960eda3cf9994f4e043ac9,Acehnese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Acehnese Restaurant,amenity,restaurant
52960eda3cf9994f4e043acb,Balinese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Balinese Restaurant,amenity,restaurant
52960eda3cf9994f4e043aca,Betawinese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Betawinese Restaurant,amenity,restaurant
52960eda3cf9994f4e043acc,Indonesian Meatball Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Indonesian Meatball Restaurant,amenity,restaurant
52960eda3cf9994f4e043ac7,Javanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Javanese Restaurant,amenity,restaurant
52960eda3cf9994f4e043ac8,Manadonese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Manadonese Restaurant,amenity,restaurant
52960eda3cf9994f4e043ac5,Padangnese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Padangnese Restaurant,amenity,restaurant
52960eda3cf9994f4e043ac6,Sundanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Indonesian Restaurant > Sundanese Restaurant,amenity,restaurant
4bf58dd8d48988d111941735,Japanese Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant,amenity,restaurant
55a59bace4b013909087cb0c,Donburi Restaurant,Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Donburi Restaurant,amenity,restaurant
